Source,Kategori,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Toko Pengangguran Suksess,Bayar Tagihan Iconnet,tagihan iconnet,bayar tagihan iconnet,tagihan iconnet,tagih iconnet,3.0,2.0,1.0,33.3
Shopee,Toko Pengangguran Suksess,PULSA TELKOMSEL REGULER MURAH,pulsa telkomsel,pulsa telkomsel reguler murah,pulsa telkomsel,pulsa telkomsel,4.0,2.0,2.0,50.0
Shopee,Toko Pengangguran Suksess,PULSA TELKOMSEL 10K MURAH,pulsa telkomsel,pulsa telkomsel k murah,pulsa telkomsel,pulsa telkomsel,4.0,2.0,2.0,50.0
Shopee,Toko Pengangguran Suksess,Perpanjang Masa Aktif Three Tri 4bln,perpanjang masa aktif tri,perpanjang masa aktif three tri bln,perpanjang three tri bln,panjang three tri bln,6.0,4.0,2.0,33.3
Shopee,Toko Pengangguran Suksess,INJEK KUOTA AXIS 50GB 60HARI,injek kuota axis,injek kuota axis gb hari,injek kuota axis gb,injek kuota axis gb,5.0,4.0,1.0,20.0
Shopee,Toko Pengangguran Suksess,PROMO VOUCHER ALFAMART 25K 25RB 25000,voucher alfamart,promo voucher alfamart k rb,alfamart rb,alfamart rb,6.0,2.0,4.0,66.7
Deals,Wifi,Indihome,Indihome,indihome,indihome,indihome,1.0,1.0,0.0,0.0
Deals,Wifi,Biznet,Biznet,biznet,biznet,biznet,1.0,1.0,0.0,0.0
Deals,Wifi,Megavision,Megavision,megavision,megavision,megavision,1.0,1.0,0.0,0.0
Deals,Wifi,First Media,First Media,first media,first media,first media,2.0,2.0,0.0,0.0
Deals,Wifi,MyRepublic,MyRepublic,myrepublic,myrepublic,myrepublic,1.0,1.0,0.0,0.0
Deals,Wifi,Oxygen,Oxygen,oxygen,oxygen,oxygen,1.0,1.0,0.0,0.0
Deals,Wifi,Bali Fiber,Bali Fiber,bali fiber,bali fiber,bal fiber,2.0,2.0,0.0,0.0
Deals,Wifi,MNC Play,MNC Play,mnc play,mnc play,mnc play,2.0,2.0,0.0,0.0
Deals,Wifi,ICONNET,ICONNET,iconnet,iconnet,iconnet,1.0,1.0,0.0,0.0
Deals,Wifi,Indosat Hi-Fi,Indosat Hi-Fi,indosat hifi,indosat hifi,indosat hifi,2.0,2.0,0.0,0.0
Deals,Wifi,Corpnet,Corpnet,corpnet,corpnet,corpnet,1.0,1.0,0.0,0.0
Deals,Wifi,CBN Fiber,CBN Fiber,cbn fiber,cbn fiber,cbn fiber,2.0,2.0,0.0,0.0
Deals,Wifi,XL Fiber,XL Fiber,xl fiber,fiber,fiber,2.0,1.0,1.0,50.0
Deals,Wifi,Telkomsel Orbit ,Telkomsel Orbit ,telkomsel orbit,telkomsel orbit,telkomsel orbit,2.0,2.0,0.0,0.0
Deals,Wifi,Groovy,Groovy,groovy,groovy,groovy,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Allianz,Allianz,allianz,allianz,allianz,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Prudential,Prudential,prudential,prudential,prudential,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,AIA,AIA,aia,aia,aia,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Manulife,Manulife,manulife,manulife,manulife,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Sun Life,Sun Life,sun life,sun life,sun life,2.0,2.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,AXA Mandiri,AXA Mandiri,axa mandiri,axa,axa,2.0,1.0,1.0,50.0
IDNTimes,Asuransi Kesehatan,FWD,FWD,fwd,fwd,fwd,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Generali,Generali,generali,generali,generali,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,BNI Life,BNI Life,bni life,bni life,bni life,2.0,2.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,BRI Life,BRI Life,bri life,bri life,bri life,2.0,2.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,BCA Life,BCA Life,bca life,bca life,bca life,2.0,2.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Mandiri Inhealth,Mandiri Inhealth,mandiri inhealth,inhealth,inhealth,2.0,1.0,1.0,50.0
IDNTimes,Asuransi Kesehatan,Sequis,Sequis,sequis,sequis,sequis,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,CAR,CAR,car,car,car,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Sinarmas MSIG,Sinarmas MSIG,sinarmas msig,sinarmas msig,sinarmas msig,2.0,2.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,ACA,ACA,aca,aca,aca,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Asuransi Astra,Asuransi Astra,asuransi astra,asuransi astra,asuransi astra,2.0,2.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Zurich,Zurich,zurich,zurich,zurich,1.0,1.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Tokio Marine,Tokio Marine,tokio marine,tokio marine,tokio marine,2.0,2.0,0.0,0.0
IDNTimes,Asuransi Kesehatan,Sompo,Sompo,sompo,sompo,sompo,1.0,1.0,0.0,0.0
Generate,Asuransi Kesehatan,BPJS Kesehatan,BPJS Kesehatan,bpjs kesehatan,bpjs kesehatan,bpjs sehat,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,Allianz Indonesia,Allianz Indonesia,allianz indonesia,allianz indonesia,allianz indonesia,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,Prudential Indonesia,Prudential Indonesia,prudential indonesia,prudential indonesia,prudential indonesia,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,AIA Financial,AIA Financial,aia financial,aia financial,aia financial,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,Manulife Indonesia,Manulife Indonesia,manulife indonesia,manulife indonesia,manulife indonesia,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,Sun Life Indonesia,Sun Life Indonesia,sun life indonesia,sun life indonesia,sun life indonesia,3.0,3.0,0.0,0.0
Generate,Asuransi Kesehatan,FWD Insurance,FWD Insurance,fwd insurance,fwd insurance,fwd insurance,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,Generali Indonesia,Generali Indonesia,generali indonesia,generali indonesia,generali indonesia,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,Hanwha Life Indonesia,Hanwha Life Indonesia,hanwha life indonesia,hanwha life indonesia,hanwha life indonesia,3.0,3.0,0.0,0.0
Generate,Asuransi Kesehatan,Sequis Life,Sequis Life,sequis life,sequis life,sequis life,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,Sinarmas MSIG Life,Sinarmas MSIG Life,sinarmas msig life,sinarmas msig life,sinarmas msig life,3.0,3.0,0.0,0.0
Generate,Asuransi Kesehatan,Central Asia Raya (CAR),Central Asia Raya (CAR),central asia raya car,central asia car,central asia car,4.0,3.0,1.0,25.0
Generate,Asuransi Kesehatan,Bumiputera 1912,Bumiputera 1912,bumiputera,bumiputera,bumiputera,2.0,1.0,1.0,50.0
Generate,Asuransi Kesehatan,MNC Life,MNC Life,mnc life,mnc life,mnc life,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,Zurich Indonesia,Zurich Indonesia,zurich indonesia,zurich indonesia,zurich indonesia,2.0,2.0,0.0,0.0
Generate,Asuransi Kesehatan,Tokio Marine Indonesia,Tokio Marine Indonesia,tokio marine indonesia,tokio marine indonesia,tokio marine indonesia,3.0,3.0,0.0,0.0
Generate,Asuransi Kesehatan,Sompo Insurance Indonesia,Sompo Insurance Indonesia,sompo insurance indonesia,sompo insurance indonesia,sompo insurance indonesia,3.0,3.0,0.0,0.0
Generate,Asuransi Kesehatan,MSIG Indonesia,MSIG Indonesia,msig indonesia,msig indonesia,msig indonesia,2.0,2.0,0.0,0.0
Generate,Asuransi Kendaraan,Asuransi Astra Buana,Asuransi Astra Buana,asuransi astra buana,asuransi astra buana,asuransi astra buana,3.0,3.0,0.0,0.0
Generate,Asuransi Kendaraan,Allianz Utama Indonesia,Allianz Utama Indonesia,allianz utama indonesia,allianz indonesia,allianz indonesia,3.0,2.0,1.0,33.3
Generate,Asuransi Kendaraan,Zurich Asuransi Indonesia,Zurich Asuransi Indonesia,zurich asuransi indonesia,zurich asuransi indonesia,zurich asuransi indonesia,3.0,3.0,0.0,0.0
Generate,Asuransi Kendaraan,Tugu Insurance,Tugu Insurance,tugu insurance,tugu insurance,tugu insurance,2.0,2.0,0.0,0.0
Generate,Asuransi Kendaraan,Sinar Mas Insurance,Sinar Mas Insurance,sinar mas insurance,sinar mas insurance,sinar mas insurance,3.0,3.0,0.0,0.0
Generate,Asuransi Kendaraan,Adira Insurance,Adira Insurance,adira insurance,adira insurance,adira insurance,2.0,2.0,0.0,0.0
Generate,Asuransi Kendaraan,BCA Insurance,BCA Insurance,bca insurance,bca insurance,bca insurance,2.0,2.0,0.0,0.0
Generate,Asuransi Kendaraan,Mega Insurance,Mega Insurance,mega insurance,mega insurance,mega insurance,2.0,2.0,0.0,0.0
Generate,Asuransi Kendaraan,Jasindo,Jasindo,jasindo,jasindo,jasindo,1.0,1.0,0.0,0.0
Generate,Asuransi Kendaraan,Reliance Insurance,Reliance Insurance,reliance insurance,reliance insurance,reliance insurance,2.0,2.0,0.0,0.0
Generate,Asuransi Kendaraan,MAG Insurance,MAG Insurance,mag insurance,mag insurance,mag insurance,2.0,2.0,0.0,0.0
Generate,Asuransi Kendaraan,Askrida,Askrida,askrida,askrida,askrida,1.0,1.0,0.0,0.0
Generate,Asuransi Kendaraan,AXA Insurance Indonesia,AXA Insurance Indonesia,axa insurance indonesia,axa insurance indonesia,axa insurance indonesia,3.0,3.0,0.0,0.0
Generate,Asuransi Kendaraan,Chubb General Insurance Indonesia,Chubb General Insurance Indonesia,chubb general insurance indonesia,chubb general insurance indonesia,chubb general insurance indonesia,4.0,4.0,0.0,0.0
Generate,Asuransi Kendaraan,Multi Artha Guna Insurance,Multi Artha Guna Insurance,multi artha guna insurance,multi artha insurance,multi artha insurance,4.0,3.0,1.0,25.0
Generate,Asuransi Kendaraan,KB Insurance Indonesia,KB Insurance Indonesia,kb insurance indonesia,kb insurance indonesia,kb insurance indonesia,3.0,3.0,0.0,0.0
Generate,Asuransi Kendaraan,Rama Satria Wibawa,Rama Satria Wibawa,rama satria wibawa,rama satria wibawa,rama satria wibawa,3.0,3.0,0.0,0.0
Generate,Asuransi Kendaraan,Oona Insurance,Oona Insurance,oona insurance,oona insurance,oona insurance,2.0,2.0,0.0,0.0
Generate,Asuransi Kendaraan,Great Eastern General Insurance,Great Eastern General Insurance,great eastern general insurance,great eastern general insurance,great eastern general insurance,4.0,4.0,0.0,0.0
Generate,Asuransi Kendaraan,QBE General Insurance Indonesia,QBE General Insurance Indonesia,qbe general insurance indonesia,qbe general insurance indonesia,qbe general insurance indonesia,4.0,4.0,0.0,0.0
Generate,Asuransi Kendaraan,Simas Insurtech,Simas Insurtech,simas insurtech,simas insurtech,simas insurtech,2.0,2.0,0.0,0.0
Generate,Asuransi Kendaraan,Tripakarta Insurance,Tripakarta Insurance,tripakarta insurance,tripakarta insurance,tripakarta insurance,2.0,2.0,0.0,0.0
Generate,Asuransi Jiwa,Allianz Life Indonesia,Allianz Life Indonesia,allianz life indonesia,allianz life indonesia,allianz life indonesia,3.0,3.0,0.0,0.0
Generate,Asuransi Jiwa,AXA Mandiri Financial Services,AXA Mandiri Financial Services,axa mandiri financial services,axa financial services,axa financial services,4.0,3.0,1.0,25.0
Generate,Asuransi Jiwa,BNI Life Insurance,BNI Life Insurance,bni life insurance,bni life insurance,bni life insurance,3.0,3.0,0.0,0.0
Generate,Asuransi Jiwa,Central Asia Raya (CAR Life),Central Asia Raya (CAR Life),central asia raya car life,central asia car life,central asia car life,5.0,4.0,1.0,20.0
Generate,Asuransi Jiwa,Chubb Life Indonesia,Chubb Life Indonesia,chubb life indonesia,chubb life indonesia,chubb life indonesia,3.0,3.0,0.0,0.0
Generate,Asuransi Jiwa,Avrist Assurance,Avrist Assurance,avrist assurance,avrist assurance,avrist assurance,2.0,2.0,0.0,0.0
Generate,Asuransi Jiwa,Astra Life,Astra Life,astra life,astra life,astra life,2.0,2.0,0.0,0.0
Generate,Asuransi Jiwa,IFG Life,IFG Life,ifg life,ifg life,ifg life,2.0,2.0,0.0,0.0
Generate,Asuransi Jiwa,OCBC Life Assurance,OCBC Life Assurance,ocbc life assurance,ocbc life assurance,ocbc life assurance,3.0,3.0,0.0,0.0
Generate,Asuransi Jiwa,Ciputra Life,Ciputra Life,ciputra life,ciputra life,ciputra life,2.0,2.0,0.0,0.0
Generate,Asuransi Jiwa,Tokio Marine Life Insurance Indonesia,Tokio Marine Life Insurance Indonesia,tokio marine life insurance indonesia,tokio marine life insurance indonesia,tokio marine life insurance indonesia,5.0,5.0,0.0,0.0
Generate,Asuransi Jiwa,Great Eastern Life Indonesia,Great Eastern Life Indonesia,great eastern life indonesia,great eastern life indonesia,great eastern life indonesia,4.0,4.0,0.0,0.0
Generate,Data Realistis Asuransi,Bayar Premi Allianz,Bayar Premi Allianz,bayar premi allianz,premi allianz,premi allianz,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Autodebet Prudential,Autodebet Prudential,autodebet prudential,autodebet prudential,autodebet prudential,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,BPJS Kesehatan April,BPJS Kesehatan April,bpjs kesehatan april,bpjs kesehatan april,bpjs sehat april,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Premi AIA Financial,Premi AIA Financial,premi aia financial,premi aia financial,premi aia financial,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Transfer Manulife Bulanan,Transfer Manulife Bulanan,transfer manulife bulanan,transfer manulife bulanan,transfer manulife bulan,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Sun Life Auto Debit,Sun Life Auto Debit,sun life auto debit,sun life auto debit,sun life auto debit,4.0,4.0,0.0,0.0
Generate,Data Realistis Asuransi,AXA Mandiri Premi,AXA Mandiri Premi,axa mandiri premi,axa premi,axa premi,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,FWD Insurance Payment,FWD Insurance Payment,fwd insurance payment,fwd insurance payment,fwd insurance payment,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Generali Tagihan,Generali Tagihan,generali tagihan,generali tagihan,generali tagih,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Hanwha Life Premi,Hanwha Life Premi,hanwha life premi,hanwha life premi,hanwha life premi,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,BCA Life Bulanan,BCA Life Bulanan,bca life bulanan,bca life bulanan,bca life bulan,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,BNI Life Payment,BNI Life Payment,bni life payment,bni life payment,bni life payment,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,BRI Life Premi,BRI Life Premi,bri life premi,bri life premi,bri life premi,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Mandiri Inhealth Tagihan,Mandiri Inhealth Tagihan,mandiri inhealth tagihan,inhealth tagihan,inhealth tagih,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Sequis Auto Debit,Sequis Auto Debit,sequis auto debit,sequis auto debit,sequis auto debit,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Sinarmas MSIG Premi,Sinarmas MSIG Premi,sinarmas msig premi,sinarmas msig premi,sinarmas msig premi,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,CAR Life Bulanan,CAR Life Bulanan,car life bulanan,car life bulanan,car life bulan,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Bumiputera Premi,Bumiputera Premi,bumiputera premi,bumiputera premi,bumiputera premi,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,MNC Life Payment,MNC Life Payment,mnc life payment,mnc life payment,mnc life payment,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,ACA Asuransi Kendaraan,ACA Asuransi Kendaraan,aca asuransi kendaraan,aca asuransi kendaraan,aca asuransi kendara,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Astra Buana Mobil,Astra Buana Mobil,astra buana mobil,astra buana,astra buana,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Zurich Motor Insurance,Zurich Motor Insurance,zurich motor insurance,zurich motor insurance,zurich motor insurance,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Tokio Marine Car Premium,Tokio Marine Car Premium,tokio marine car premium,tokio marine car,tokio marine car,4.0,3.0,1.0,25.0
Generate,Data Realistis Asuransi,Sompo Asuransi Mobil,Sompo Asuransi Mobil,sompo asuransi mobil,sompo asuransi,sompo asuransi,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Tugu Insurance Mobil,Tugu Insurance Mobil,tugu insurance mobil,tugu insurance,tugu insurance,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Sinar Mas Kendaraan,Sinar Mas Kendaraan,sinar mas kendaraan,sinar mas kendaraan,sinar mas kendara,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Adira Autocillin,Adira Autocillin,adira autocillin,adira autocillin,adira autocillin,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,BCA Insurance Car,BCA Insurance Car,bca insurance car,bca insurance car,bca insurance car,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Mega Insurance Vehicle,Mega Insurance Vehicle,mega insurance vehicle,mega insurance vehicle,mega insurance vehicle,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Jasindo Mobil,Jasindo Mobil,jasindo mobil,jasindo,jasindo,2.0,1.0,1.0,50.0
Generate,Data Realistis Asuransi,Reliance Car Premium,Reliance Car Premium,reliance car premium,reliance car,reliance car,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,MAG Insurance Motor,MAG Insurance Motor,mag insurance motor,mag insurance motor,mag insurance motor,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Askrida Kendaraan,Askrida Kendaraan,askrida kendaraan,askrida kendaraan,askrida kendara,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Chubb Vehicle Cover,Chubb Vehicle Cover,chubb vehicle cover,chubb vehicle cover,chubb vehicle cover,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,KB Insurance Mobil,KB Insurance Mobil,kb insurance mobil,kb insurance,kb insurance,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Tripakarta Motor,Tripakarta Motor,tripakarta motor,tripakarta motor,tripakarta motor,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Oona Car Insurance,Oona Car Insurance,oona car insurance,oona car insurance,oona car insurance,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,QBE Vehicle Premium,QBE Vehicle Premium,qbe vehicle premium,qbe vehicle,qbe vehicle,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Great Eastern Mobil,Great Eastern Mobil,great eastern mobil,great eastern,great eastern,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Simas Insurtech Motor,Simas Insurtech Motor,simas insurtech motor,simas insurtech motor,simas insurtech motor,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Bayar BPJS Mei,Bayar BPJS Mei,bayar bpjs mei,bpjs mei,bpjs mei,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Premi Allianz Mei,Premi Allianz Mei,premi allianz mei,premi allianz mei,premi allianz mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Prudential Auto Debit Mei,Prudential Auto Debit Mei,prudential auto debit mei,prudential auto debit mei,prudential auto debit mei,4.0,4.0,0.0,0.0
Generate,Data Realistis Asuransi,AIA Premi Mei,AIA Premi Mei,aia premi mei,aia premi mei,aia premi mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Manulife Transfer Mei,Manulife Transfer Mei,manulife transfer mei,manulife transfer mei,manulife transfer mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Sun Life Premi Mei,Sun Life Premi Mei,sun life premi mei,sun life premi mei,sun life premi mei,4.0,4.0,0.0,0.0
Generate,Data Realistis Asuransi,AXA Mandiri Mei,AXA Mandiri Mei,axa mandiri mei,axa mei,axa mei,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,FWD Bulanan Mei,FWD Bulanan Mei,fwd bulanan mei,fwd bulanan mei,fwd bulan mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Generali Mei,Generali Mei,generali mei,generali mei,generali mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Hanwha Life Mei,Hanwha Life Mei,hanwha life mei,hanwha life mei,hanwha life mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,BCA Life Mei,BCA Life Mei,bca life mei,bca life mei,bca life mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,BNI Life Mei,BNI Life Mei,bni life mei,bni life mei,bni life mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,BRI Life Mei,BRI Life Mei,bri life mei,bri life mei,bri life mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Inhealth Mei,Inhealth Mei,inhealth mei,inhealth mei,inhealth mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Sequis Mei,Sequis Mei,sequis mei,sequis mei,sequis mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Sinarmas Life Mei,Sinarmas Life Mei,sinarmas life mei,sinarmas life mei,sinarmas life mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,CAR Mei,CAR Mei,car mei,car mei,car mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Bumiputera Mei,Bumiputera Mei,bumiputera mei,bumiputera mei,bumiputera mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,MNC Life Mei,MNC Life Mei,mnc life mei,mnc life mei,mnc life mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,ACA Mobil Mei,ACA Mobil Mei,aca mobil mei,aca mei,aca mei,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Astra Buana Mei,Astra Buana Mei,astra buana mei,astra buana mei,astra buana mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Zurich Mei,Zurich Mei,zurich mei,zurich mei,zurich mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Tokio Marine Mei,Tokio Marine Mei,tokio marine mei,tokio marine mei,tokio marine mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Sompo Mei,Sompo Mei,sompo mei,sompo mei,sompo mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Tugu Mei,Tugu Mei,tugu mei,tugu mei,tugu mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Sinar Mas Mei,Sinar Mas Mei,sinar mas mei,sinar mas mei,sinar mas mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Adira Mei,Adira Mei,adira mei,adira mei,adira mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,BCA Insurance Mei,BCA Insurance Mei,bca insurance mei,bca insurance mei,bca insurance mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Mega Insurance Mei,Mega Insurance Mei,mega insurance mei,mega insurance mei,mega insurance mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Jasindo Mei,Jasindo Mei,jasindo mei,jasindo mei,jasindo mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Reliance Mei,Reliance Mei,reliance mei,reliance mei,reliance mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,MAG Mei,MAG Mei,mag mei,mag mei,mag mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Askrida Mei,Askrida Mei,askrida mei,askrida mei,askrida mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Chubb Mei,Chubb Mei,chubb mei,chubb mei,chubb mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,KB Insurance Mei,KB Insurance Mei,kb insurance mei,kb insurance mei,kb insurance mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Tripakarta Mei,Tripakarta Mei,tripakarta mei,tripakarta mei,tripakarta mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Oona Mei,Oona Mei,oona mei,oona mei,oona mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,QBE Mei,QBE Mei,qbe mei,qbe mei,qbe mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Great Eastern Mei,Great Eastern Mei,great eastern mei,great eastern mei,great eastern mei,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Simas Mei,Simas Mei,simas mei,simas mei,simas mei,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,BPJS Juni,BPJS Juni,bpjs juni,bpjs juni,bpjs juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Allianz Juni,Allianz Juni,allianz juni,allianz juni,allianz juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Prudential Juni,Prudential Juni,prudential juni,prudential juni,prudential juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,AIA Juni,AIA Juni,aia juni,aia juni,aia juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Manulife Juni,Manulife Juni,manulife juni,manulife juni,manulife juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Sun Life Juni,Sun Life Juni,sun life juni,sun life juni,sun life juni,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,AXA Juni,AXA Juni,axa juni,axa juni,axa juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,FWD Juni,FWD Juni,fwd juni,fwd juni,fwd juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Generali Juni,Generali Juni,generali juni,generali juni,generali juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Hanwha Juni,Hanwha Juni,hanwha juni,hanwha juni,hanwha juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,BCA Life Juni,BCA Life Juni,bca life juni,bca life juni,bca life juni,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,BNI Life Juni,BNI Life Juni,bni life juni,bni life juni,bni life juni,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,BRI Life Juni,BRI Life Juni,bri life juni,bri life juni,bri life juni,3.0,3.0,0.0,0.0
Generate,Data Realistis Asuransi,Mandiri Inhealth Juni,Mandiri Inhealth Juni,mandiri inhealth juni,inhealth juni,inhealth juni,3.0,2.0,1.0,33.3
Generate,Data Realistis Asuransi,Sequis Juni,Sequis Juni,sequis juni,sequis juni,sequis juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Sinarmas Juni,Sinarmas Juni,sinarmas juni,sinarmas juni,sinarmas juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,CAR Juni,CAR Juni,car juni,car juni,car juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,Bumiputera Juni,Bumiputera Juni,bumiputera juni,bumiputera juni,bumiputera juni,2.0,2.0,0.0,0.0
Generate,Data Realistis Asuransi,MNC Life Juni,MNC Life Juni,mnc life juni,mnc life juni,mnc life juni,3.0,3.0,0.0,0.0
