Source,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Tisu Magic Crimson Desire isi 6 Sachet Tisu Pria Tahan lama,tisu magic crimson desire,tisu magic crimson desire isi sachet tisu pria tahan lama,tisu magic crimson desire tisu tahan,tisu magic crimson desire tisu tahan,11.0,6.0,5.0,45.5
Shopee,Kondom Gerigi Varian Terlengkap Super Tipis 001 Sensasi Ice - Bisa Cod Pengiriman Instant,kondom gerigi,kondom gerigi varian terlengkap super tipis sensasi ice bisa cod pengiriman instant,kondom gerigi varian terlengkap sensasi ice pengiriman instant,kondom gerigi varian lengkap sensasi ice kirim instant,14.0,8.0,6.0,42.9
Shopee,HORN by Dr. Boyke - 1 Sachet Suplemen Cokelat Serbuk Stamina Pria,horn by dr. boyke,horn by dr boyke sachet suplemen cokelat serbuk stamina pria,horn by dr boyke suplemen serbuk stamina,horn by dr boyke suplemen serbuk stamina,12.0,7.0,5.0,41.7
Shopee,"Andalan Kondom Isi 12 - Kondom Anti Bocor, Transparan, Berkontur, Berbintil, Berulir dan Beraroma",andalan kondom,andalan kondom isi kondom anti bocor transparan berkontur berbintil berulir dan beraroma,andalan kondom kondom anti bocor berkontur berbintil berulir beraroma,andal kondom kondom anti bocor kontur bintil ulir aroma,14.0,9.0,5.0,35.7
Shopee,Tisu Magic All Varian / Sutra Tisu Plus / Magic Power / Crimson / Black Parade / Lovers / Casanova / Gold,tisu magic all,tisu magic all varian sutra tisu plus magic power crimson black parade lovers casanova gold,tisu magic varian sutra tisu magic power crimson black parade lovers casanova gold,tisu magic varian sutra tisu magic power crimson black parade lovers casanova gold,22.0,13.0,9.0,40.9
Shopee,XPRESS ! 12 24 Sutra Merah Sutra Ok Hitam Gerigi Biru Plus RM Lubrikan Kondom Pelumas Pv,xpress sutra merah sutra ok hitam gerigi biru plus rm lubrikan,xpress sutra merah sutra ok hitam gerigi biru plus rm lubrikan kondom pelumas pv,xpress sutra sutra ok gerigi rm lubrikan kondom pelumas pv,xpress sutra sutra ok gerigi rm lubrikan kondom lumas pv,17.0,10.0,7.0,41.2
Shopee,Kondom Sutra Hitam OK Isi 3 Tahan Lama,kondom sutra,kondom sutra hitam ok isi tahan lama,kondom sutra ok tahan,kondom sutra ok tahan,8.0,4.0,4.0,50.0
Shopee,Kondom Fiesta Berbagai Rasa,kondom fiesta,kondom fiesta berbagai rasa,kondom fiesta,kondom fiesta,4.0,2.0,2.0,50.0
Shopee,Tangkur Madu 100% Original,tangkur madu,tangkur madu original,tangkur madu,tangkur madu,4.0,2.0,2.0,50.0
Shopee,Condom Dotted 001 - Kondom Gerigi Premium - Privasi Aman Terjaga,kondom gerigi,condom dotted kondom gerigi premium privasi aman terjaga,condom dotted kondom gerigi privasi terjaga,condom dotted kondom gerigi privasi jaga,11.0,6.0,5.0,45.5
Shopee,Durex Play Feel Pelumas Gel Seks Pria & Wanita 100ml Bottle - Lubricant Water Based Sex Lube,durex play feel pelumas,durex play feel pelumas gel seks pria wanita ml bottle lubricant water based sex lube,durex play feel pelumas gel seks bottle lubricant water based sex lube,durex play feel lumas gel seks bottle lubricant water based sex lube,17.0,12.0,5.0,29.4
Shopee,G-MAX Minuman Kopi Stamina pria Extra Gingseng Tahan lama 10 sachet BPOM Original,g-max kopi stamina,gmax minuman kopi stamina pria extra gingseng tahan lama sachet bpom original,gmax minuman kopi stamina extra gingseng tahan bpom,gmax minum kopi stamina extra gingseng tahan bpom,13.0,8.0,5.0,38.5
Shopee,BLUE Minyak Pijat INTIMATE SPECIAL serum Pembesar & Perawatan Pria 50 ML,blue minyak pijat serum pembesar,blue minyak pijat intimate special serum pembesar perawatan pria ml,blue minyak pijat intimate special serum pembesar perawatan,blue minyak pijat intimate special serum besar awat,12.0,8.0,4.0,33.3
Shopee,Lubricant Sutra - 50 mL - Gel Pelumas Ms V,lubricant sutra,lubricant sutra ml gel pelumas ms v,lubricant sutra gel pelumas ms,lubricant sutra gel lumas ms,10.0,5.0,5.0,50.0
Shopee,Lubricant Sutra 50 ml - Pelicin - Gel - pelumas,lubricant sutra,lubricant sutra ml pelicin gel pelumas,lubricant sutra pelicin gel pelumas,lubricant sutra licin gel lumas,10.0,5.0,5.0,50.0
Shopee,XPRESS ! Isi 3 Sutra Kondom merah hitam plus rm gerigi biru ok Pv,xpress kondom,xpress isi sutra kondom merah hitam plus rm gerigi biru ok pv,xpress sutra kondom rm gerigi ok pv,xpress sutra kondom rm gerigi ok pv,14.0,7.0,7.0,50.0
Shopee,Verba Luve Original Human Lubricant Pereda Nyeri Perih Miss V,verba luve original human lubricant,verba luve original human lubricant pereda nyeri perih miss v,verba luve human lubricant pereda nyeri miss,verba luve human lubricant reda nyeri miss,10.0,7.0,3.0,30.0
Shopee,Tissue Megic / Tisu Super Magic Power 1 kotak isi 6,tissue megic,tissue megic tisu super magic power kotak isi,tissue megic tisu magic power,tissue megic tisu magic power,11.0,5.0,6.0,54.5
Shopee,MINYAK LINTAH HITAM PAPUA ASLI 100% ORIGINAL MINYAK PEMBESAR PRIA LINTAH PAPUA ASLI ORIGINAL 100%,minyak lintah papua,minyak lintah hitam papua asli original minyak pembesar pria lintah papua asli original,minyak lintah papua minyak pembesar lintah papua,minyak lintah papua minyak besar lintah papua,15.0,7.0,8.0,53.3
Shopee,Loveles - Loveless Moisturizing Gel Asli Original 100%,loveless moisturizing gel,loveles loveless moisturizing gel asli original,loveles loveless moisturizing gel,loveles loveless moisturizing gel,8.0,4.0,4.0,50.0
Shopee,Tisue magic Antiseptic Tisu Antiseptik SUPER MAGIC Man Tissue Magic (6 pcs) Tisu Mejik Megic,tisu magic,tisue magic antiseptic tisu antiseptik super magic man tissue magic pcs tisu mejik megic,tisue magic antiseptic tisu antiseptik magic man tissue magic tisu mejik megic,tisue magic antiseptic tisu antiseptik magic man tissue magic tisu mejik megic,15.0,12.0,3.0,20.0
Shopee,Loveless Mousturizing Gel original,loveless mousturizing gel,loveless mousturizing gel original,loveless mousturizing gel,loveless mousturizing gel,4.0,3.0,1.0,25.0
Shopee,Tissue Super Magic Man (Tisu magic power) SEMUA VARIAN,tissue super magic man,tissue super magic man tisu magic power semua varian,tissue magic man tisu magic power varian,tissue magic man tisu magic power varian,9.0,7.0,2.0,22.2
Shopee,"Durevel Spray 15ml - Herbal Pria Dewasa, Penambah Stamina dan Vitalitas Pria",durevel spray,durevel spray ml herbal pria dewasa penambah stamina dan vitalitas pria,durevel spray herbal penambah stamina vitalitas,durevel spray herbal tambah stamina vitalitas,12.0,6.0,6.0,50.0
Shopee,Kondom Sutra Gerigi isi 12 + 3 Pcs / Condom Biru Bergerigi Econopack Import Standar Internasional,kondom sutra gerigi,kondom sutra gerigi isi pcs condom biru bergerigi econopack import standar internasional,kondom sutra gerigi condom econopack internasional,kondom sutra gerigi condom econopack internasional,16.0,6.0,10.0,62.5
Shopee,Kondom Vivo Extra Sensation isi 3 Pcs - Kondom Gerigi Terbaik,vivo extra sensation,kondom vivo extra sensation isi pcs kondom gerigi terbaik,kondom vivo extra sensation kondom gerigi terbaik,kondom vivo extra sensation kondom gerigi baik,11.0,7.0,4.0,36.4
Shopee,Minyak Urut Obat Pembesar Aset Laki Laki Tahan Lama Original Permanen BPOM,minyak urut aset laki laki,minyak urut obat pembesar aset laki laki tahan lama original permanen bpom,minyak urut obat pembesar aset tahan bpom,minyak urut obat besar aset tahan bpom,12.0,7.0,5.0,41.7
Shopee,Fiesta Max Dotted 12s - Kondom Tekstur Bintil Tambah Sensasi Bercinta,fiesta max kondom,fiesta max dotted s kondom tekstur bintil tambah sensasi bercinta,fiesta max dotted kondom tekstur bintil sensasi bercinta,fiesta max dotted kondom tekstur bintil sensasi cinta,11.0,8.0,3.0,27.3
Shopee,Fiesta Ultra Thin 3s - Kondom Tipis dan Transparan,fiesta kondom,fiesta ultra thin s kondom tipis dan transparan,fiesta thin kondom,fiesta thin kondom,9.0,3.0,6.0,66.7
Shopee,Tissue Magic Power Ice Blast,tissue magic power,tissue magic power ice blast,tissue magic power ice blast,tissue magic power ice blast,5.0,5.0,0.0,0.0
Shopee,Kondom Andalan isi 12pack - Anti Bocor Sesuai Standar Internasional ORI 100%,kondom andalan,kondom andalan isi pack anti bocor sesuai standar internasional ori,kondom andalan anti bocor internasional,kondom andal anti bocor internasional,12.0,5.0,7.0,58.3
Shopee,GMAX - Kopi Gingseng STAMINA PRIA RASA Gula Aren 1 Box isi 10 sachet Original Berkualitas BPOM HALAL,gmax kopi gingseng,gmax kopi gingseng stamina pria rasa gula aren box isi sachet original berkualitas bpom halal,gmax kopi gingseng stamina gula aren bpom,gmax kopi gingseng stamina gula aren bpom,18.0,7.0,11.0,61.1
Shopee,KONDOM SUTRA MERAH ISI 12,kondom sutra,kondom sutra merah isi,kondom sutra,kondom sutra,5.0,2.0,3.0,60.0
Shopee,Sutra Lubricant Gel Sachet 5 ML Lembut Aman,sutra lubricant gel,sutra lubricant gel sachet ml lembut aman,sutra lubricant gel,sutra lubricant gel,8.0,3.0,5.0,62.5
Shopee,Fiesta Performax 3s - Kondom Tahan Lama,fiesta performax kondom,fiesta performax s kondom tahan lama,fiesta performax kondom tahan,fiesta performax kondom tahan,7.0,4.0,3.0,42.9
Shopee,"Kondom Vivo 0,03 isi 3 Pcs - Kondom Tipis Terbaik",kondom vivo,kondom vivo isi pcs kondom tipis terbaik,kondom vivo kondom terbaik,kondom vivo kondom baik,10.0,4.0,6.0,60.0
Shopee,Obat oles Kuat Pria Tahan Lama HERBAL solusi pembesar pria Daun Bungkus Papua,obat oles kuat pria,obat oles kuat pria tahan lama herbal solusi pembesar pria daun bungkus papua,obat oles tahan herbal solusi pembesar daun bungkus papua,obat oles tahan herbal solusi besar daun bungkus papua,13.0,9.0,4.0,30.8
Shopee,Vigel Lubricant Gel - 60 gr - Pelumas Ms V Terbaik,vigel lubricant gel,vigel lubricant gel gr pelumas ms v terbaik,vigel lubricant gel pelumas ms terbaik,vigel lubricant gel lumas ms baik,11.0,6.0,5.0,45.5
Shopee,( TOP 1 ) Madu kuat pria Lebih Tahan Lama 100% Original,madu kuat,top madu kuat pria lebih tahan lama original,madu tahan,madu tahan,12.0,2.0,10.0,83.3
Shopee,TOP1 TERLARIS MADU PENAMBAH STAMINA PRIA TAHAN LAMA MADU LACKY BPOM AMPUH PERMANEN 100%original,madu tahan lama,top terlaris madu penambah stamina pria tahan lama madu lacky bpom ampuh permanen original,madu penambah stamina tahan madu lacky bpom ampuh,madu tambah stamina tahan madu lacky bpom ampuh,14.0,8.0,6.0,42.9
Shopee,VERBAGEL RED 50ml Minyak pijat Pembesar Joni & Penguat Original BPOM 100% Aman,verbagel minyak pijat,verbagel red ml minyak pijat pembesar joni penguat original bpom aman,verbagel red minyak pijat pembesar joni penguat bpom,verbagel red minyak pijat besar joni kuat bpom,13.0,8.0,5.0,38.5
Shopee,Magister Cairan Air Soflens | Air Pembersih cairan softlens Solution 120ml Multi Purpose,soflens solution,magister cairan air soflens air pembersih cairan softlens solution ml multi purpose,magister cairan air soflens air pembersih cairan softlens solution multi purpose,magister cair air soflens air bersih cair softlens solution multi purpose,13.0,11.0,2.0,15.4
Shopee,ICE 60ml Cairan Pembersih Softlens With Pro Vit B5 Serbaguna Expired Maret 2028,ice cairan pembersih softlens,ice ml cairan pembersih softlens with pro vit b serbaguna expired maret,ice cairan pembersih softlens with pro vit expired maret,ice cair bersih softlens with pro vit expired maret,13.0,9.0,4.0,30.8
Shopee,CAIRAN PEMBERSIH AIR SOFTLENS ICE 60 ML / AIR SOFLENS SOFLEN,cairan pembersih air softlens,cairan pembersih air softlens ice ml air soflens soflen,cairan pembersih air softlens ice air soflens soflen,cair bersih air softlens ice air soflens soflen,11.0,8.0,3.0,27.3
Shopee,Spex Symbol Solution SOL-8 60ml,spex symbol solution,spex symbol solution sol ml,spex symbol solution sol,spex symbol solution sol,5.0,4.0,1.0,20.0
Shopee,Tetes Mata X2 15ml Untuk Softlens Nyaman,tetes mata x2,tetes mata x ml untuk softlens nyaman,tetes mata softlens,tetes mata softlens,7.0,3.0,4.0,57.1
Shopee,Cairan Pembersih Softlens X2 60 Ml Original,cairan pembersih softlens x2,cairan pembersih softlens x ml original,cairan pembersih softlens,cair bersih softlens,7.0,3.0,4.0,57.1
Shopee,Cairan Softlens X2 60ml Exp 2027,cairan softlens x2,cairan softlens x ml exp,cairan softlens exp,cair softlens exp,6.0,3.0,3.0,50.0
Shopee,GROSIR (14.000) CAIRAN PEMBERSIH SOFTLENS X2 120ML / X2 COMFORT 120ML,grosir cairan pembersih softlens,grosir cairan pembersih softlens x ml x comfort ml,cairan pembersih softlens comfort,cair bersih softlens comfort,11.0,4.0,7.0,63.6
Shopee,Air Softlens / Cairan Pembersih Softlens SOL 8 60 ML,air softlens,air softlens cairan pembersih softlens sol ml,air softlens cairan pembersih softlens sol,air softlens cair bersih softlens sol,10.0,6.0,4.0,40.0
Shopee,Cairan Softlens Ice 60ml Exp 2028,cairan softlens ice,cairan softlens ice ml exp,cairan softlens ice exp,cair softlens ice exp,6.0,4.0,2.0,33.3
Shopee,Cairan Softlens Ice Multipurpose 60ml/150ml Exoticon,cairan softlens ice,cairan softlens ice multipurpose mlml exoticon,cairan softlens ice multipurpose mlml exoticon,cair softlens ice multipurpose mlml exoticon,6.0,6.0,0.0,0.0
Shopee,"CAIRAN SOFTLENS AQUAS 60 ML , 120 ML/NICELOOK 60ML, 120 ML /SOL8 60 ML",softlens aquas,cairan softlens aquas ml mlnicelook ml ml sol ml,cairan softlens aquas mlnicelook sol,cair softlens aquas mlnicelook sol,14.0,5.0,9.0,64.3
Shopee,"Obat tetes mata15ml Mata kering mata perih mata tersumbat,mata kabur dan bengkak mata kering kemerahan matalelah - Cocok untuk Mata Minus & Katarak",obat tetes mata,obat tetes mataml mata kering mata perih mata tersumbatmata kabur dan bengkak mata kering kemerahan matalelah cocok untuk mata minus katarak,obat tetes mataml mata mata mata tersumbatmata kabur mata kemerahan matalelah mata minus katarak,obat tetes mataml mata mata mata tersumbatmata kabur mata merah matalelah mata minus katarak,23.0,14.0,9.0,39.1
Shopee,X2 COMFORT 60ML,x2 comfort,x comfort ml,comfort,comfort,3.0,1.0,2.0,66.7
Shopee,Cairan Softlens X2 Comfort 60ml Exp 2028 / Air Softlens X2 60ML,cairan softlens x2,cairan softlens x comfort ml exp air softlens x ml,cairan softlens comfort exp air softlens,cair softlens comfort exp air softlens,12.0,6.0,6.0,50.0
Shopee,(HARGA GROSIR) Air Softlens X2 120ml / Cairan Softlens X2 120 ML / X2 Comfort 120ml / Air Pencuci Softlens / Steril / Pembersih Softlens / Soflen / Softlen / Soflens / Coolsoftlens / CSCOOL / 1,softlens,harga grosir air softlens x ml cairan softlens x ml x comfort ml air pencuci softlens steril pembersih softlens soflen softlen soflens coolsoftlens cscool,air softlens cairan softlens comfort air pencuci softlens pembersih softlens soflen softlen soflens coolsoftlens cscool,air softlens cair softlens comfort air cuci softlens bersih softlens soflen softlen soflens coolsoftlens cscool,37.0,15.0,22.0,59.5
Shopee,Cairan Pembersih Softlens X2 Comfort 60 Ml 3 Bulan,cairan pembersih softlens x2 comfort,cairan pembersih softlens x comfort ml bulan,cairan pembersih softlens comfort,cair bersih softlens comfort,9.0,4.0,5.0,55.6
Shopee,NICE LOOK Varian Air Softlens 15ml 60ml 120ml 550ml,nice look softlens,nice look varian air softlens ml ml ml ml,nice look varian air softlens,nice look varian air softlens,9.0,5.0,4.0,44.4
Shopee,❤ BELIA ❤ ICE with Provitamin B5 All-In-1 MultiPurpose Contact Lens Solution 150ml 50ml | Cairan Mata Softlens | Pembersih Kontak Lensa,belia ice contact lens solution,❤ belia ❤ ice with provitamin b allin multipurpose contact lens solution ml ml cairan mata softlens pembersih kontak lensa,ice with provitamin allin multipurpose contact lens solution cairan mata softlens pembersih kontak lensa,ice with provitamin allin multipurpose contact lens solution cair mata softlens bersih kontak lensa,22.0,14.0,8.0,36.4
Shopee,Insto Reguler Eye Drops 7.5 ml,insto eye drops,insto reguler eye drops ml,insto eye drops,insto eye drops,6.0,3.0,3.0,50.0
Shopee,Obat Herbal Mata THM Original Tetes Mata THM Naturaid,obat herbal mata thm,obat herbal mata thm original tetes mata thm naturaid,obat herbal mata thm tetes mata thm naturaid,obat herbal mata thm tetes mata thm naturaid,9.0,8.0,1.0,11.1
Shopee,Cairan Softlens Nicelook 60ml Untuk Lensa Kontak Lunak,cairan softlens nicelook,cairan softlens nicelook ml untuk lensa kontak lunak,cairan softlens nicelook lensa kontak,cair softlens nicelook lensa kontak,8.0,5.0,3.0,37.5
Shopee,Cairan Softlens ICE 60 Ml Multi Purpose Solution,softlens ice,cairan softlens ice ml multi purpose solution,cairan softlens ice multi purpose solution,cair softlens ice multi purpose solution,8.0,6.0,2.0,25.0
Shopee,X2 Sanso + Bio Formula Solution 120 ml,x2 sanso bio formula solution,x sanso bio formula solution ml,sanso bio formula solution,sanso bio formula solution,8.0,4.0,4.0,50.0
Shopee,[COD] Bundling paket 5 / Air softlens 60ml+airdrop 10ml+capitan+lens case+alat pencuci softlens,softlens,cod bundling paket air softlens mlairdrop mlcapitanlens casealat pencuci softlens,bundling air softlens mlairdrop mlcapitanlens casealat pencuci softlens,bundling air softlens mlairdrop mlcapitanlens casealat cuci softlens,12.0,8.0,4.0,33.3
Shopee,TETES MATA NICE LOOK 15 ML,tetes mata,tetes mata nice look ml,tetes mata nice look,tetes mata nice look,6.0,4.0,2.0,33.3
Shopee,EXOTICON - Solution Ice 60Ml,exoticon solution ice,exoticon solution ice ml,exoticon solution ice,exoticon solution ice,5.0,3.0,2.0,40.0
Shopee,Obat Mata Berlemak Kekuningan Penyakit Pterigium Glukoma Katarak Ada Selaput di Bagian Putih Bola Mata Pinguace Lemak Mata Herbal Oil,obat mata pterigium,obat mata berlemak kekuningan penyakit pterigium glukoma katarak ada selaput di bagian putih bola mata pinguace lemak mata herbal oil,obat mata berlemak kekuningan penyakit pterigium glukoma katarak selaput bola mata pinguace lemak mata herbal oil,obat mata lemak kuning sakit pterigium glukoma katarak selaput bola mata pinguace lemak mata herbal oil,20.0,16.0,4.0,20.0
Shopee,TETES MATA FRESHKON 10 ML,tetes mata freshkon,tetes mata freshkon ml,tetes mata freshkon,tetes mata freshkon,5.0,3.0,2.0,40.0
Shopee,"CAIRAN SOFTLENS X2 COMFORT 60 ml & 120 ML, PURE n SOFT 60 ml DAN LAIN-LAIN",cairan softlens,cairan softlens x comfort ml ml pure n soft ml dan lainlain,cairan softlens comfort pure soft lainlain,cair softlens comfort pure soft lainlain,16.0,6.0,10.0,62.5
Shopee,Air Softlens O2 OXYGEN 80ml & 160ml / Cairan Softlens O2 Oxygen 160 ML / Omega O2 Solution 160ml / O2 Oxygen 3+ / Air Pencuci Softlens / Steril / Pembersih Softlens / Soflen / Softlen / Soflens / Coolsoftlens / CSCOOL,softlens o2 oxygen,air softlens o oxygen ml ml cairan softlens o oxygen ml omega o solution ml o oxygen air pencuci softlens steril pembersih softlens soflen softlen soflens coolsoftlens cscool,air softlens oxygen cairan softlens oxygen omega solution oxygen air pencuci softlens pembersih softlens soflen softlen soflens coolsoftlens cscool,air softlens oxygen cair softlens oxygen omega solution oxygen air cuci softlens bersih softlens soflen softlen soflens coolsoftlens cscool,42.0,19.0,23.0,54.8
